"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0.115915433964329,8.92575275515496,0.364698464495561,0.206645812032357,-0.00545453538801581,2.00118648130996,-0.00919716950947708,0.0962086306768195,0.0201690203850198,0.277368061944944,0.0532214325535531,0.514464534859269,0.0519281686259321,0.242743920182899,-0.000106687166309934
0.120852601562501,8.80208362321989,0.360828805766666,0.2164362712311,-0.00549839982097149,1.96460109850976,-0.00859088147180909,0.0960065589497348,0.0211099653867812,0.276833583920567,0.0557091941001408,0.513929999878507,0.0544055300714272,0.238306113249233,-9.96542250729854e-005
0.125789769160673,8.70106405450064,0.357925253060894,0.226042646656666,-0.00553954929270152,1.92667117825385,-0.00809477884258177,0.0957993419898764,0.0220312522183082,0.276285497239132,0.0581450226582938,0.51338185935125,0.0568316022384208,0.233705213922192,-9.38994345739485e-005
0.130726936758845,8.61966543629505,0.355858613035282,0.235459097402213,-0.00557849055617503,1.88772878634667,-0.00769340852265306,0.0955876416436951,0.0229323519290221,0.275725552403877,0.0605275075680606,0.512821863189975,0.0592048543172803,0.228981501783851,-8.92435388627755e-005
0.135664104357017,8.55523975443723,0.354514987962339,0.2446813634921,-0.00561565652560674,1.84806002408302,-0.00737321616820023,0.0953720915451592,0.0238128989058824,0.275155425304325,0.0628556718823571,0.512251686768981,0.0615242067182532,0.22416968092127,-8.55293075511227e-005
0.140601271955189,8.50546319896254,0.35379382609361,0.253706498305341,-0.00565141739506137,1.80791200556428,-0.00712229563405413,0.0951532956918969,0.0246726633943406,0.274576713449322,0.0651288994312497,0.511672927148023,0.0637889554995446,0.219299726274947,-8.26186293550279e-005
0.14553843955336,8.46829883865561,0.353606397811603,0.262532689226935,-0.00568608817613134,1.767497486987,-0.00693019890050356,0.0949318266064802,0.0255115326305022,0.273990931103122,0.0673468847445852,0.511087098202418,0.0659987205027694,0.214397445171524,-8.03903072458413e-005
0.150475607151532,8.44196548273625,0.353874575517253,0.271159111468401,-0.00571993494802252,1.72699871137161,-0.00678778281161267,0.0947082239217751,0.0263294952777851,0.273399505543186,0.0695095917443796,0.510495626875665,0.0681534025634535,0.209484943689377,-7.87382806147069e-005
0.155412774749704,8.42489647949294,0.354529416295559,0.279585736926777,-0.00575318314537745,1.68657248440406,-0.00668702590266864,0.0944829952506238,0.0271266217666446,0.272803779359624,0.0716172015543017,0.50989985547021,0.0702531293554924,0.204581242358213,-7.75695004709562e-005
0.160349942347876,8.41572176947667,0.355510428482775,0.287813250438546,-0.00578602124615246,1.64635238784684,-0.00662093661751518,0.0942566152690635,0.0279030549943864,0.272205008030049,0.0736700878165571,0.509301039219258,0.072298229833644,0.199702544645822,-7.6802864763176e-005
