"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}","MCC_IP1\Ia{A}","MCC_IP2\Ia{A}","MCC_IP1\Km\p2.T{N.m}","MCC_IP2\Km\p2.T{N.m}","ReferenciaTheta1\position","ReferenciaTheta2\position"
0.0396150998404685,12.7244015831544,0.506938184782877,0.034777138944834,-0.000334108282461294,1.23286865824776,-0.00100427056515414,0.0982405615533365,0.0034179036974582,0.282742786146754,0.00903258250479883,0.519842772913214,0.00895336543250107,0.149546968245454,-1.1649538555788e-005,5.27357403052133,0.148904098339638,0.648649605754124,0.0183152040957754,0.25,0
0.0406227797116797,12.5844798644433,0.501520340314377,0.0360213231746561,-0.000335045848498994,1.23646449127561,-0.000858294032378727,0.0982362330146446,0.00354013037788912,0.282731337308849,0.00935584625236116,0.519831324000933,0.00927640688316831,0.149983142791732,-9.95621077559323e-006,5.20734256779381,0.14703768173689,0.640503135838638,0.0180856348536374,0.25,0
0.0416304595828909,12.4542946072361,0.496479975616935,0.0372689169035715,-0.000335841538898351,1.23964067551047,-0.000722561731785303,0.0982317399194786,0.00366268649926824,0.282719453226001,0.00967998460845358,0.519819439854801,0.00960035658107765,0.15036841393942,-8.38171608870951e-006,5.14572076361144,0.145301094916407,0.632923653924208,0.0178720346747181,0.25,0
0.0426381394541021,12.3331709206197,0.491791038558069,0.0385195122904568,-0.000336505314745567,1.24242658480998,-0.000596366505895837,0.0982270825651714,0.00378553176383507,0.282707134684574,0.0100048907588255,0.519807121260467,0.00992510535020513,0.15070634473745,-6.91785146839171e-006,5.08838953162344,0.143685378031471,0.625871912389683,0.017673301497871,0.25,0
0.0436458193253133,12.2204818262992,0.487429290822632,0.0397727302955019,-0.00033704644369523,1.24484954617792,-0.000479050434978859,0.0982222613343223,0.00390862870737303,0.282694382696467,0.0103304653997288,0.519794369229151,0.0102505516894417,0.151000249951381,-5.55698504575477e-006,5.03505201495329,0.142182194773419,0.619311397839254,0.0174884099571306,0.25,0
0.0446534991965244,12.1156430449229,0.483372136023518,0.0410282179608388,-0.000337473565389119,1.24693503229652,-0.000370000120872393,0.0982172766891069,0.00403194243205723,0.282681198484053,0.0106566160298114,0.519781184982582,0.0105766010489764,0.151253219417568,-4.29200140211976e-006,4.98543148531219,0.140783773837927,0.613208072693399,0.0173164041820651,0.25,0
0.0456611790677356,12.0181099493806,0.47959853056973,0.0422856469998675,-0.000337794725329376,1.24870676190164,-0.000268644303647799,0.0982121291619226,0.00415544046784753,0.282667583455447,0.0109832565827312,0.519767569928266,0.0109031654548787,0.151468130218669,-3.11627392231447e-006,4.93927026121604,0.139482877711465,0.607530242129573,0.0171563939585102,0.25,0
0.0466688589389468,11.9273759953103,0.476088900934764,0.0435447124710559,-0.000338017406776691,1.25018679469903,-0.000174451670527418,0.098206819346519,0.00427909264215952,0.282653539181038,0.01131030708171,0.519753525636017,0.0112301631560894,0.151647658196992,-2.02363937811805e-006,4.89632868226728,0.138272774332884,0.602248427918876,0.0170075512429447,0.25,0
0.047676538810158,11.8429703703531,0.472825030955957,0.0448051309827892,-0.000338148573887391,1.25139565805399,-8.69277198428409e-005,0.0982013478920091,0.00440287090346778,0.282639067377657,0.0116376931719828,0.519739053822122,0.011557518146642,0.151794293321949,-1.00836155017695e-006,4.85638372477801,0.137147198369438,0.597335198147695,0.0168691053994409,0.25,0
0.0486842186813692,11.764454494735,0.469789962329707,0.0460666391187842,-0.000338194709584489,1.2523524588641,-5.61207398888504e-006,0.0981957154970773,0.00452674916657156,0.282624169893248,0.0119653457106634,0.519724156334013,0.0118851597465495,0.151910353260215,-6.51000582710664e-008,4.81922778686038,0.136100317222975,0.592765017783826,0.016740339018426,0.25,0
0.0496918985525804,11.6914195724461,0.466967903551289,0.0473289919857053,-0.00033816185049389,1.25307498764848,6.9923908668441e-005,0.0981899229046741,0.00465070316986128,0.282608848692843,0.0122932003884196,0.519708835136243,0.0122130222151956,0.151997996001761,8.11117340553916e-007,4.78466756727742,0.135126699714603,0.588514110775123,0.0166205840648961,0.25,0
0.0511830511068461,11.5925971092001,0.46315162097494,0.0491980757201893,-0.00033798016078444,1.25374932577631,0.000171939884949605,0.0981810588441648,0.00483422012724297,0.28258540356981,0.0127786003672138,0.519685390027774,0.0126984652726175,0.152079793216666,1.99450266541542e-006,4.73790817825162,0.133809692172484,0.58276270592495,0.0164585921372155,0.25,0
0.0526742036611118,11.5038212121152,0.459726109871672,0.0510678393864517,-0.000337654415107307,1.25399589048018,0.000263353827844728,0.0981718483790483,0.00501778694656783,0.282561042220038,0.0132641355279538,0.519661028704093,0.0131840776676531,0.152109701515245,3.05490440299885e-006,4.69590668893216,0.132627089810318,0.577596522738656,0.0163131320466691,0.25,0
0.0541653562153775,11.4240762612271,0.456652130322612,0.0529376787672245,-0.000337199611215734,1.2538588651447,0.000345230971392917,0.0981622943098457,0.00520134365594357,0.282535772050687,0.0137496469036714,0.519635758571128,0.0136696968773672,0.152093080342052,4.00467926815784e-006,4.65818293604347,0.131565396163409,0.572956501133347,0.0161825437280993,0.25,0
0.0556565087696432,11.3524503204515,0.453894399452896,0.0548070524217067,-0.000336629233373422,1.25337796882737,0.000418529095742944,0.0981523995438519,0.00538483646771802,0.28250960075134,0.0142349919191519,0.519609587317344,0.0141551771294264,0.15203474761876,4.85493751061815e-006,4.62430523692533,0.130612476116814,0.568789544141816,0.0160653345623681,0.25,0
0.057147661323909,11.2881250476396,0.451421176651021,0.0566754751110208,-0.000335955410258598,1.25258892182447,0.000484109810472075,0.0981421670739435,0.00556821713209545,0.282482536237952,0.0147200426776569,0.519582522857683,0.014640387651383,0.151939036217308,5.61567380147607e-006,4.59388533175472,0.129757413035364,0.56504789580583,0.0159601618033498,0.25,0
0.0586388138781747,11.2303615940336,0.449203898189159,0.0585425119437775,-0.000335189056089816,1.25152386263258,0.00054274853202933,0.0981315999602695,0.00575144236149812,0.282454586604418,0.015204684435149,0.519554573285124,0.0151252111114383,0.151809844537332,6.29588297154023e-006,4.56657385568893,0.128990382476631,0.561688584249739,0.0158658170446256,0.25,0
0.0601299664324404,11.1784934239411,0.44721686104631,0.0604077733206813,-0.000334339992132739,1.25021170752585,0.000595143010828602,0.0981207013135099,0.00593447333341214,0.282425760078297,0.0156888142825543,0.519525746826396,0.0156095422718965,0.151650680122886,6.90365892561178e-006,4.54205644093468,0.128302543446378,0.558672942234966,0.0157812128439045,0.25,0
0.0616211189867061,11.1319250915829,0.445436932518681,0.0622709104565291,-0.000333417054643466,1.24867846810104,0.000641921106567045,0.0981094742800934,0.00611727524995305,0.282396064981709,0.0161723399783571,0.51949605180287,0.0160932867961658,0.151464698180656,7.44628483617772e-006,4.52005026120971,0.127685940665263,0.555966182128795,0.0157053707018274,0.25,0
0.0631122715409718,11.0901293745725,0.443843618371796,0.0641316163867798,-0.000332428070188913,1.2469471776146,0.000683639155858002,0.0980979219977622,0.00629981743552655,0.282365509613805,0.0166551802074743,0.519465496513032,0.0165763615134842,0.151254692644651,7.93021420795282e-006,4.50030482228225,0.127133526336168,0.553537493140717,0.0156374237393486,0.25,0
0.0646034240952376,11.052619310731,0.442418167510721,0.0659896116020407,-0.000331380201942054,1.24503891421188,0.000720806366304113,0.098086047649708,0.00648207192641526,0.282334102393956,0.0171372608428325,0.519434089375644,0.01705869059839,0.151023220293901,8.36135384912771e-006,4.48259087243479,0.126638848380288,0.551358677309479,0.0155765783507754,0.25,0
0.0660945766495033,11.0189537459289,0.441143515158202,0.0678446433597483,-0.000330279966611104,1.24297285238663,0.000753885841686754,0.098073854443324,0.00666401340257483,0.282301851805549,0.0176185147645833,0.519401838873539,0.0175402053859235,0.150772606994498,8.74507576356635e-006,4.46669984204602,0.126196037982945,0.549404080571661,0.0155221126719022,0.25,0
0.067585729203769,10.9887405387392,0.440004392985717,0.069696487419231,-0.000329133192092286,1.24076613450052,0.000783291975423779,0.0980613455731635,0.00684561935697667,0.282268766298014,0.0180988823089785,0.519368753455652,0.0180208448305424,0.150504932114913,9.08618691491583e-006,4.45244521446928,0.125799845265178,0.547650761379721,0.0154733809676169,0.25,0
0.0690768817580347,10.9616267273062,0.438987130097712,0.07154494474073,-0.000327945097071297,1.23843410676294,0.000809395988012411,0.0980485242174649,0.00702686977090098,0.282234854277638,0.0185783104077093,0.519334841527825,0.0185005546265874,0.150222057150345,9.38899346094396e-006,4.43965997632946,0.125445567619954,0.546078177088523,0.0154298048172544,0.25,0
0.0705680343123005,10.9372951203527,0.438079478204674,0.0733898387346353,-0.000326720357270676,1.23599051677698,0.000832530403334951,0.098035393534392,0.00720774684328517,0.282200124097613,0.0190567518705248,0.519300111442852,0.0189792864751941,0.149925649685048,9.65735267868544e-006,4.42819448878656,0.125128991091329,0.544667922120747,0.0153908659042335,0.25,0
0.0720591868665662,10.9154568811085,0.437270217415243,0.0752310091472129,-0.000325463253149941,1.23344794727686,0.000852999703237663,0.0980219566862011,0.00738823439046879,0.282164584121958,0.0195341637941969,0.519264571564392,0.0194569964582373,0.149617236004683,9.89479655755689e-006,4.41791176081382,0.124846257335115,0.543403146580099,0.0153560896522191,0.25,0
0.0735503394208319,10.8958599930129,0.436549551400057,0.0770683181785046,-0.000324177521615139,1.23081737854881,0.000871069867629357,0.098008216777535,0.0075683184451833,0.282128242562314,0.0200105091502224,0.519228230103768,0.0199336466611937,0.14929814801797,1.01044104645005e-005,4.40869219501314,0.124593996869288,0.542269139986617,0.0153250616149224,0.25,0
0.0750414919750976,10.8782754555151,0.435908636847092,0.0789016430291309,-0.000322866536309146,1.22810872150511,0.000886981008760376,0.0979941768923417,0.00774798652505515,0.282091107575584,0.0204857548459113,0.5191910952176,0.0204092031914824,0.14896958791857,1.02889797016204e-005,4.4004278132328,0.124369167416233,0.541252621027634,0.0152974075921967,0.25,0
0.0765326445293634,10.8624998391839,0.435339594315025,0.0807308761468555,-0.000321533301276835,1.22533079880433,0.000900946947119361,0.0979798400778903,0.0079272276560627,0.282053187221664,0.0209598717865744,0.51915317496553,0.0208836362421553,0.148632625894965,1.04509845865846e-005,4.39302246407669,0.124169058869266,0.540341763081433,0.0152727942409197,0.25,0
0.0780237970836291,10.8483490102434,0.434835210665787,0.0825559205731259,-0.000320180563586606,1.22249167499688,0.000913163403032088,0.097965209368321,0.00810603191586615,0.282014489525723,0.0214328336650686,0.519114477372499,0.0213569188547393,0.148288240177121,1.05926954751722e-005,4.38638821726504,0.12399119187866,0.5395257507236,0.0152509166010752,0.25,0
0.0795149496378948,10.8356562304647,0.434389017018698,0.0843766909491336,-0.000318810788659808,1.21959858433597,0.000923806178055256,0.0979502877663771,0.0082843905318326,0.281975022429891,0.0219046172216338,0.519075010380432,0.0218290271849231,0.147937308279953,1.0716151665441e-005,4.38044615394171,0.123833340121545,0.538794876934831,0.01523150083495,0.25,0
0.0810061021921605,10.8242700182118,0.433995234125044,0.0861931126869532,-0.000317426180315606,1.21665799379197,0.000933032202741976,0.0979350782396512,0.00846229579921453,0.281934793783328,0.0223752020270199,0.519034781838303,0.0222999402809309,0.147580614646965,1.08231735518069e-005,4.37512571704243,0.123693513115812,0.538140463196219,0.0152143021132448,0.25,0
0.0824972547464263,10.8140564116852,0.433648582614588,0.0880051192817472,-0.000316028746028284,1.213675791807,0.000940984480571358,0.0979195837338449,0.00863974081732454,0.281893811377292,0.0228445697831831,0.518993799537209,0.0227696393687471,0.147218873546189,1.09154199746278e-005,4.37036261775605,0.123569898811178,0.537554601983994,0.0151990975537748,0.25,0
0.083988407300692,10.8048930381739,0.433344264639449,0.0898126517711825,-0.000314620309612401,1.21065732245448,0.000947793381421632,0.0979038071700201,0.00881671943613459,0.281852082937875,0.023312704181753,0.518952071203092,0.0232381077075746,0.146852733213728,1.09944032244909e-005,4.36609845986905,0.123460847366308,0.537030110563893,0.0151856842260559,0.25,0
0.0854795598549577,10.7966681905923,0.433078002424857,0.0916156591843348,-0.000313202500388354,1.20760735965629,0.000953575217224257,0.0978877514335758,0.00899322629974829,0.281809616096841,0.0237795910192628,0.518909604467583,0.0237053307076348,0.146482772726309,1.10614725198014e-005,4.36228106238348,0.123364884409577,0.536560570673169,0.015173880782378,0.25,0
0.0869707124092235,10.7892829359613,0.432845960161031,0.0934140975593526,-0.000311776776911281,1.20453017674519,0.000958433954511689,0.0978714193759229,0.00916925674971682,0.281766418396059,0.0242452179408804,0.518866406872435,0.0241712956682723,0.146109510439192,1.11178338723356e-005,4.35886369320519,0.123280690693702,0.536140234264238,0.0151635249553253,0.25,0
0.0884618649634892,10.7826499573638,0.432644692837284,0.0952079291731398,-0.000310344445533237,1.20142959669474,0.000962462996797242,0.0978548138152681,0.00934480674916394,0.281722497289576,0.0247095742392964,0.51882248587159,0.0246359915724416,0.145733410079072,1.1164570762848e-005,4.35580448864102,0.123207083597818,0.535763952102846,0.0151544712825316,0.25,0
0.0905986252815919,10.7743016147573,0.432403922341681,0.0977703238721257,-0.000308282735135366,1.19695247524105,0.000966953418899698,0.0978305475075436,0.00959551845260362,0.281658313784257,0.0253727449813973,0.518758302517473,0.0252996511460545,0.145190335246739,1.12166596592365e-005,4.35197202156012,0.123117994582453,0.535292558651895,0.0151435133336417,0.25,0
0.0927353855996945,10.7671291933972,0.432212027858611,0.100323115428774,-0.000306212889291956,1.19244319338893,0.000970129177397123,0.0978057334074817,0.00984522791125834,0.28159268138767,0.0260332650080289,0.518692670271671,0.0259606619331124,0.144643359358077,1.12534984578066e-005,4.34870082504028,0.123045715174463,0.534890201479954,0.0151346229664589,0.25,0
0.0948721459177972,10.7609549822558,0.432062068999171,0.102866242640631,-0.000304137532774686,1.18790941580772,0.00097217832494021,0.097780379488537,0.010093928228281,0.281525621189299,0.026691116017169,0.518625610223466,0.0266190050092598,0.144093412137476,1.12772685693064e-005,4.34590668096683,0.12298786183839,0.53454652175892,0.015127507006122,0.25,0
0.0970089062358999,10.7556286645753,0.431948178296965,0.105399660790166,-0.000302058885166796,1.18335761354383,0.000973260392105199,0.0977544935877023,0.0103416141589151,0.281457153917693,0.0273462840857949,0.518557143101243,0.027274665925211,0.143541278522867,1.12898205484203e-005,4.34351832637766,0.122942413931894,0.534252754144452,0.0151219169136229,0.25,0
0.0991456665540026,10.7510213791816,0.431865314380626,0.10792333820867,-0.000299978844102774,1.17879331331031,0.000973511857145853,0.0977280834208183,0.0105882817724866,0.281387299980965,0.0279987587739578,0.51848728931297,0.0279276337910877,0.142987628904541,1.12927375428919e-005,4.34147477672383,0.122907640603784,0.534001397537031,0.0151176397942655,0.25,0
0.101282426872105,10.7470223158376,0.431809139508003,0.11043725376517,-0.000297899046201852,1.17422127290867,0.000973050854284195,0.0977011565931786,0.0108339282051888,0.281316079494834,0.0286485324695125,0.518416068974251,0.0285779006067027,0.142433040403822,1.12873899096967e-005,4.33972338005471,0.122882046169401,0.533785975746729,0.0151144916788363,0.25,0
0.103419187190208,10.7435351004595,0.431775879947564,0.112941395421023,-0.000295820901997444,1.16964558839424,0.00097197923947062,0.0976737206022137,0.0110785515172654,0.281243512289725,0.0292956000095713,0.518343501915414,0.0292254608747307,0.141878009872221,1.12749591778592e-005,4.33821870209802,0.122864338165492,0.533600900358057,0.0151123135943555,0.25,0
0.105555947508311,10.7404781620527,0.431762319879787,0.115435759159771,-0.000293745621659221,1.1650697642538,0.000970384975916091,0.0976457828382026,0.0113221505869945,0.281169617912657,0.0299399583995069,0.518269607683394,0.0298703113136131,0.141322962403986,1.12564657206267e-005,4.33692170585776,0.122853403804201,0.533441369820504,0.0151109686679168,0.25,0
0.107692707826413,10.7377798028751,0.431765655097518,0.117920347938514,-0.00029167424030018,1.1604967951263,0.000968343222788109,0.0976173505864356,0.0115647250068871,0.281094415632957,0.0305816065378213,0.51819440554745,0.0305124505764267,0.14076826124882,1.12327813843421e-005,4.33579893677889,0.122848287897781,0.533303269223803,0.0151103394114271,0.25,0
0.109829468144516,10.7353812495623,0.431783535505087,0.12039517066606,-0.000289607642619989,1.15592922940118,0.000965918974119697,0.0975884310307054,0.0118062749826204,0.281017924451494,0.0312205449482638,0.518117914508399,0.0311518789771585,0.140214215526363,1.12046600997885e-005,4.33482174059984,0.122848169872209,0.533183074093781,0.0151103248942817,0.25,0
0.111966228462619,10.7332283776398,0.43181386330193,0.122860241297981,-0.000287546584917084,1.15136924602189,0.000963167429435583,0.0975590312569749,0.0120468012435079,0.280940163110385,0.0318567755425236,0.518040153308311,0.0317885982481793,0.139661089542455,1.11727421814528e-005,4.3339655473812,0.122852345651852,0.533077762327888,0.0151108385151778,0.25,0
0.114102988780721,10.7312725992949,0.431854665032184,0.125315581988862,-0.000285491810755028,1.14681897224579,0.000960143973679852,0.0975291582085912,0.0122863053487853,0.28086114997453,0.0324903024276957,0.517961140312045,0.0324226123202852,0.139109141333415,1.11376700946863e-005,4.33320611221265,0.122860117311576,0.532984351802156,0.0151117944293239,0.25,0
0.116239749098824,10.7294847787796,0.431904796439542,0.127761209692787,-0.00028344371895421,1.1422795478282,0.000956878228756149,0.097498818844376,0.0125247883795117,0.280780903449765,0.0331211284540097,0.517880893925418,0.0330539239491455,0.138558509151561,1.10997874535713e-005,4.33253037712247,0.122871107338851,0.532901236386064,0.0151131462026786,0.25,0
0.118376509416927,10.7278333850996,0.43196297772293,0.130197148852394,-0.000281402784216353,1.13775232165141,0.000953406074345803,0.097468019982987,0.0127622521756958,0.280699441571193,0.033749258477353,0.517799432183512,0.0336825378780958,0.138009356616317,1.10595104624113e-005,4.33192275538942,0.122884862092359,0.532826498912899,0.0151148380373602,0.25,0
0.120513269735029,10.7262863628481,0.432027955370866,0.13262342769239,-0.000279369438527946,1.13323852188358,0.000949759844395683,0.0974367683423201,0.0129986989735531,0.280616782107409,0.0343746984025432,0.517716772854903,0.0343084599095298,0.137461832704478,1.10172141949899e-005,4.33136897457538,0.122900968179151,0.532758383872771,0.0151168190860356,0.25,0
0.122650030053132,10.7248214842133,0.432098779117956,0.135040076590936,-0.000277344041015951,1.12873915692431,0.000945967452251726,0.0974050705567656,0.013234131245817,0.280532942606137,0.0349974547616481,0.517632933487304,0.0349316964903663,0.136916059734919,1.097322244612e-005,4.330857095295,0.122919076402032,0.532695422721285,0.0151190463974499,0.25,0
0.124786790371235,10.7234140647191,0.432174517003522,0.137447127536515,-0.000275326885697978,1.12425505571197,0.000942051223099336,0.0973729331821943,0.0134685516480399,0.280447940407421,0.0356175345717762,0.517547931420751,0.035552254568002,0.136372138257862,1.09277941879523e-005,4.33037724474229,0.122938897417122,0.532636401103302,0.015121484382306,0.25,0
0.126923550689338,10.7220523007901,0.432254575229974,0.139844613929566,-0.000273318215792207,1.11978688632421,0.000938031214582364,0.0973403626970145,0.013701962998551,0.28036179264642,0.0362349452817386,0.517461783790398,0.0361701415335811,0.135830149311126,1.08811620891554e-005,4.32992118234743,0.122960185166756,0.532580305428734,0.015124102775511,0.25,0
